tool|sf|day|batch_type|q|parameters|time
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302322191", "person2Id": "8796093030401", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.532792329788208
Neo4j|1|2012-11-29|power|15b|{"person1Id": "10995116282224", "person2Id": "6597069767298", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.611098051071167
Neo4j|1|2012-11-29|power|15b|{"person1Id": "6597069766771", "person2Id": "32985348839000", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.62351131439209
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186046568", "person2Id": "6654", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.988232374191284
Neo4j|1|2012-11-29|power|15b|{"person1Id": "4398046521068", "person2Id": "21990232557391", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.562935590744019
Neo4j|1|2012-11-29|power|15b|{"person1Id": "24189255812497", "person2Id": "21990232564149", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.589818239212036
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093023660", "person2Id": "17592186051774", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.637564897537231
Neo4j|1|2012-11-29|power|15b|{"person1Id": "32985348843779", "person2Id": "3656", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.682188749313354
Neo4j|1|2012-11-29|power|15b|{"person1Id": "24189255818695", "person2Id": "15393162792555", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.501179695129395
Neo4j|1|2012-11-29|power|15b|{"person1Id": "2199023257999", "person2Id": "26388279072725", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.85807204246521
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186050928", "person2Id": "8807", "startDate": "2010-04-13", "endDate": "2010-05-05"}|10.108807563781738
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093029413", "person2Id": "6597069769134", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.806458234786987
Neo4j|1|2012-11-29|power|15b|{"person1Id": "4398046519945", "person2Id": "17592186049398", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.572177648544312
Neo4j|1|2012-11-29|power|15b|{"person1Id": "15393162791627", "person2Id": "35184372093330", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.57051682472229
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093031784", "person2Id": "8796093031473", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.560727596282959
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186045208", "person2Id": "21990232565563", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.750210046768188
Neo4j|1|2012-11-29|power|15b|{"person1Id": "6597069772556", "person2Id": "15393162791068", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.63624882698059
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302327861", "person2Id": "21990232561529", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.532236337661743
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279076862", "person2Id": "8796093024189", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.628821611404419
Neo4j|1|2012-11-29|power|15b|{"person1Id": "4398046518418", "person2Id": "35184372097076", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.649829387664795
Neo4j|1|2012-11-29|power|15b|{"person1Id": "19791209304241", "person2Id": "15393162790200", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.814886093139648
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279074147", "person2Id": "21990232559598", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.63295578956604
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279077017", "person2Id": "32985348835495", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.562549591064453
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232556915", "person2Id": "26388279074782", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.650003671646118
Neo4j|1|2012-11-29|power|15b|{"person1Id": "13194139536790", "person2Id": "10995116286746", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.760056495666504
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186045142", "person2Id": "28587302322497", "startDate": "2010-04-14", "endDate": "2010-05-06"}|10.006219148635864
Neo4j|1|2012-11-29|power|15b|{"person1Id": "4398046513315", "person2Id": "8120", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.724239587783813
Neo4j|1|2012-11-29|power|15b|{"person1Id": "32985348836634", "person2Id": "17592186047483", "startDate": "2010-04-13", "endDate": "2010-05-05"}|9.596887826919556
Neo4j|1|2012-11-29|power|15b|{"person1Id": "4398046511410", "person2Id": "26388279067280", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.626410245895386
Neo4j|1|2012-11-29|power|15b|{"person1Id": "30786325585328", "person2Id": "4398046518909", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.905572652816772
Neo4j|1|2012-11-29|power|15b|{"person1Id": "35184372092688", "person2Id": "19791209304389", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.667248725891113
Neo4j|1|2012-11-29|power|15b|{"person1Id": "19791209305990", "person2Id": "4398046511987", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.874680042266846
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093031829", "person2Id": "9774", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.895602703094482
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279072674", "person2Id": "19791209309576", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.906222581863403
Neo4j|1|2012-11-29|power|15b|{"person1Id": "2199023262937", "person2Id": "19791209308691", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.831194639205933
Neo4j|1|2012-11-29|power|15b|{"person1Id": "35184372095884", "person2Id": "30786325584735", "startDate": "2010-04-17", "endDate": "2010-05-09"}|10.202479839324951
Neo4j|1|2012-11-29|power|15b|{"person1Id": "30786325583895", "person2Id": "17592186048271", "startDate": "2010-04-13", "endDate": "2010-05-05"}|10.295652151107788
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232563936", "person2Id": "28587302330231", "startDate": "2010-04-19", "endDate": "2010-05-11"}|10.149502277374268
Neo4j|1|2012-11-29|power|15b|{"person1Id": "10995116285725", "person2Id": "17592186044705", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.842622756958008
Neo4j|1|2012-11-29|power|15b|{"person1Id": "24189255813899", "person2Id": "30786325587352", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.762391328811646
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279074147", "person2Id": "8796093022275", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.650292873382568
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302330894", "person2Id": "30786325581580", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.653059005737305
Neo4j|1|2012-11-29|power|15b|{"person1Id": "6597069773483", "person2Id": "4398046515912", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.688740253448486
Neo4j|1|2012-11-29|power|15b|{"person1Id": "3390", "person2Id": "28587302328169", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.629260301589966
Neo4j|1|2012-11-29|power|15b|{"person1Id": "2975", "person2Id": "24189255812980", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.639106512069702
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302328111", "person2Id": "26388279075435", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.549976348876953
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232561431", "person2Id": "35184372089092", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.754047632217407
Neo4j|1|2012-11-29|power|15b|{"person1Id": "2975", "person2Id": "24189255821191", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.575136184692383
Neo4j|1|2012-11-29|power|15b|{"person1Id": "32985348843490", "person2Id": "17592186051499", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.663268089294434
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093024008", "person2Id": "37383395353039", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.648435115814209
Neo4j|1|2012-11-29|power|15b|{"person1Id": "32985348841633", "person2Id": "28587302331319", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.567678689956665
Neo4j|1|2012-11-29|power|15b|{"person1Id": "10995116284126", "person2Id": "21990232561057", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.567325353622437
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232561431", "person2Id": "3183", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.616986989974976
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302324142", "person2Id": "32985348835048", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.59136700630188
Neo4j|1|2012-11-29|power|15b|{"person1Id": "35184372092688", "person2Id": "28587302324370", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.604775667190552
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232561238", "person2Id": "21990232558893", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.564605712890625
Neo4j|1|2012-11-29|power|15b|{"person1Id": "4398046520484", "person2Id": "24189255812032", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.536641120910645
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279067076", "person2Id": "5688", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.57662034034729
Neo4j|1|2012-11-29|power|15b|{"person1Id": "30786325587942", "person2Id": "13194139534796", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.55023980140686
Neo4j|1|2012-11-29|power|15b|{"person1Id": "13194139540712", "person2Id": "32985348835134", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.615370273590088
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232563366", "person2Id": "26388279071234", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.548655271530151
Neo4j|1|2012-11-29|power|15b|{"person1Id": "15393162791627", "person2Id": "13194139543607", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.584083557128906
Neo4j|1|2012-11-29|power|15b|{"person1Id": "10995116280306", "person2Id": "28587302330561", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.606820821762085
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302332574", "person2Id": "2199023259728", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.752700090408325
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232563317", "person2Id": "30786325588189", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.640427589416504
Neo4j|1|2012-11-29|power|15b|{"person1Id": "2199023266116", "person2Id": "30786325587164", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.616093158721924
Neo4j|1|2012-11-29|power|15b|{"person1Id": "32985348835140", "person2Id": "24189255820901", "startDate": "2010-04-13", "endDate": "2010-05-05"}|9.6575767993927
Neo4j|1|2012-11-29|power|15b|{"person1Id": "24189255814889", "person2Id": "7309", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.586815118789673
Neo4j|1|2012-11-29|power|15b|{"person1Id": "30786325579859", "person2Id": "19791209305747", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.611958265304565
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093024509", "person2Id": "17592186045606", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.550551891326904
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302327861", "person2Id": "8796093023368", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.577991008758545
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093031784", "person2Id": "32985348842635", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.619301319122314
Neo4j|1|2012-11-29|power|15b|{"person1Id": "2199023257999", "person2Id": "17592186052341", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.580455303192139
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302324142", "person2Id": "10995116280301", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.62458610534668
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186052901", "person2Id": "24189255814958", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.499281644821167
Neo4j|1|2012-11-29|power|15b|{"person1Id": "30786325579308", "person2Id": "17592186051944", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.60664963722229
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279074147", "person2Id": "15393162789398", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.66349720954895
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186047933", "person2Id": "8796093029935", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.598833560943604
Neo4j|1|2012-11-29|power|15b|{"person1Id": "2199023257999", "person2Id": "21990232558041", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.633997201919556
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279071519", "person2Id": "13194139537591", "startDate": "2010-04-18", "endDate": "2010-05-10"}|10.173035860061646
Neo4j|1|2012-11-29|power|15b|{"person1Id": "4398046512501", "person2Id": "10995116280980", "startDate": "2010-04-16", "endDate": "2010-05-08"}|9.58555006980896
Neo4j|1|2012-11-29|power|15b|{"person1Id": "30786325579846", "person2Id": "28587302326730", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.595022201538086
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302330231", "person2Id": "2199023264658", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.653361082077026
Neo4j|1|2012-11-29|power|15b|{"person1Id": "32985348841633", "person2Id": "4398046520636", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.680660247802734
Neo4j|1|2012-11-29|power|15b|{"person1Id": "4398046521682", "person2Id": "10995116285650", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.65561556816101
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093028252", "person2Id": "8796093031021", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.612766981124878
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186046568", "person2Id": "17592186052341", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.68895936012268
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302324767", "person2Id": "6597069776475", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.645214796066284
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279067794", "person2Id": "26388279072833", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.664481401443481
Neo4j|1|2012-11-29|power|15b|{"person1Id": "19791209303668", "person2Id": "13194139533514", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.6494779586792
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232563479", "person2Id": "6597069773163", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.70589017868042
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186045142", "person2Id": "2199023259811", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.663954257965088
Neo4j|1|2012-11-29|power|15b|{"person1Id": "17592186052516", "person2Id": "35184372094222", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.613643884658813
Neo4j|1|2012-11-29|power|15b|{"person1Id": "2199023256436", "person2Id": "2199023257601", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.518607139587402
Neo4j|1|2012-11-29|power|15b|{"person1Id": "13194139539662", "person2Id": "19791209301779", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.593739032745361
Neo4j|1|2012-11-29|power|15b|{"person1Id": "24189255821634", "person2Id": "6597069769778", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.642217636108398
Neo4j|1|2012-11-29|power|15b|{"person1Id": "32985348840734", "person2Id": "21990232563549", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.614883184432983
Neo4j|1|2012-11-29|power|15b|{"person1Id": "35184372090138", "person2Id": "4398046515398", "startDate": "2010-04-13", "endDate": "2010-05-05"}|9.65557599067688
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8018", "person2Id": "21990232561386", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.820620775222778
Neo4j|1|2012-11-29|power|15b|{"person1Id": "24189255813899", "person2Id": "17592186050645", "startDate": "2010-04-15", "endDate": "2010-05-07"}|9.670200109481812
Neo4j|1|2012-11-29|power|15b|{"person1Id": "10995116286849", "person2Id": "5694", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.636640310287476
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302325519", "person2Id": "28587302331828", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.74409008026123
Neo4j|1|2012-11-29|power|15b|{"person1Id": "10995116284126", "person2Id": "8796093032491", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.524639129638672
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093031021", "person2Id": "13194139541011", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.66823697090149
Neo4j|1|2012-11-29|power|15b|{"person1Id": "13194139542990", "person2Id": "32985348842914", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.708811044692993
Neo4j|1|2012-11-29|power|15b|{"person1Id": "30786325587942", "person2Id": "30786325588186", "startDate": "2010-04-19", "endDate": "2010-05-11"}|9.598086595535278
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093031021", "person2Id": "35184372096380", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.525880813598633
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279073561", "person2Id": "17592186045762", "startDate": "2010-04-17", "endDate": "2010-05-09"}|9.592095136642456
Neo4j|1|2012-11-29|power|15b|{"person1Id": "8796093029438", "person2Id": "4398046516216", "startDate": "2010-04-18", "endDate": "2010-05-10"}|9.7030668258667
Neo4j|1|2012-11-29|power|15b|{"person1Id": "26388279067076", "person2Id": "13194139538857", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.674253702163696
Neo4j|1|2012-11-29|power|15b|{"person1Id": "28587302330641", "person2Id": "24189255817207", "startDate": "2010-04-20", "endDate": "2010-05-12"}|9.597218036651611
Neo4j|1|2012-11-29|power|15b|{"person1Id": "15393162795110", "person2Id": "28587302331916", "startDate": "2010-04-21", "endDate": "2010-05-13"}|9.68538212776184
Neo4j|1|2012-11-29|power|15b|{"person1Id": "21990232563544", "person2Id": "32985348835033", "startDate": "2010-04-14", "endDate": "2010-05-06"}|9.55585265159607
